"","Country","Age.standardized.road.deaths","Food.safety","Age.standardized.suicides","Homicides","Consumption.tax.rate","Rental.housing","GINI.Coefficient","Cost.of.one.prepaid.cellular.minute","Food.-.12.eggs","Monthly.transit.pass","Price.per.square.meter.to.buy.an.apartment","Tube.of.toothpaste","KMs.of.dedicated.public.transportation","HRs/week.dedicated.public.transit","Public.bike.rentals","KMs.of.bike.paths","Commuter.time.by.transit","Commuter.time.by.foot","Commuter.time.to.airport","Real.time.transit.app","Density","Standing.rate.for.a.taxi","Number.of.public.health.clinics","Number.of.public.sexual.health.clinics","Number.of.homeless.shelters","Urban.smoking.scale","Mental.health.outpatient.facilities","Doctor.density","Number.of.cities.connected.through.direct.flights","Getaway.city.bus.cost","Getaway.city.bus.time","Getaway.city.bus.frequency","Getaway.city.plane.cost","Getaway.city.plane.time","Getaway.city.plane.frequency","Hostel.Stay","Youth.unemployment.rate","Employment.initiatives.and.programs.scale","Youth.Employment.Centres","Number.of.new.jobs.created.in.2013","Municipal.water.scale","Smart.cities.initiatives.scale","Quantity.of.annual.recycled.materials","Quantity.of.annual.waste","Carbon.emissions","Recycled.materials","Total.registered.vehicles","Post-secondary.institutions","Average.cost.of.tuition","Full-time.undergrad.enrolment","Student.housing","Student.debt","Age.at.which.you.can.register.a.business","Number.of.entrepreneurship.Incubators","Total.early.stage.entrepreneurial.activity","Ease.of.doing.business.rank","Employment.initiatives.and.programs.scale","Total.green.space/public.space","Number.of.municipally.maintained.sports.facilities/fields","Number.of.public.libraries","Business.banking.availability","Personal.Banking.availability","Number.of.""Chartered"".banks.in.your.city","Online.banking","Mobile.banking","Financial.literacy","Languages.to.vote.in","Diversity.of.food","Openness.to.LGBTQ","Openness.to.immigrants","Diversity.of.religion","Global.gender.gap.index","Cellular.competitiveness.level","Average.cost.of.baseline.package.with.data","Free.WIFI.scale","Mobile.phone.infrastructure","Municipal.government.open.urban.data.scale","Gamers.+.Developers.scale","Number.of.nightclubs","Music.festivals","Grafitti.and.street.art","Number.of.design.schools","Number.of.professional.sports.teams","Number.of.pro.sports.facilities","1.pair.of.sport.shoes.(Nike,.Adidas,.or.similar)","1.month.of.gym.membership.in.business.district","FIlm.festivals","Cost.of.a.movie.ticket","Number.of.cinema.seats","Voting.age","Average.age.of.city.councillors.(elected.officials).in.your.city","Volunteer.opportunities","Political.influence.-.Youth.advisory.board","Volunteerism.in.high.school.scale","Number.of.restaurants.in.your.city","Last.call.index","Number.of.food.festivals","Food.-.fast.food","Young.designer.showcase.scale","Number.of.fashion.incubators","Youth.population"
"44","Santiago","69.331125","81.747","52.426071428571433","82.080321390132113","15.252173913043483","83.155518992206893","55.405584642233855","77.233667444799394","84.880124837637908","69.684532894271726","83.035642893942963","84.787924592811677","2.3876898481215005","64.732142857142847","3.8499759580118464","8.7154375407166214","53.857142857142854","67.87017543859649","79.911111111111111","87","32.813692930710396","86.31006600383526","2.8124296435272114","0","15.245614035087721","65.174999999999997","2.23629165291982","18.621428571428574","8.1181208053691218","86.396070388218092","82.423430962343105","11.920427807486631","85.945413234684494","46.050761421319798","6.5125628140703515","77.892045062864597","63.080457142857142","85.2","85.2","20.311517740273242","85.1","70.916666666666657","4.211329786132942","21.229912880224251","73.636039219759425","0","59.956554195375354","2.2453583889329445","64.292690627797711","35.247732869856705","na","77.225019762845847","12.01428571428572","8.8526315789473689","48.155890410958911","59.105419892793329","0","83.3","0.96555992141454605","12.340740740740737","18.876923076923077","0","3.7800369685767015","4.9450881612090658","9.7964071856287536","54.533333333333324","0","30.965454545454552","32.440000000000005","50.160115606936415","37.210588235294118","51.412870855148348","9.6190476190476257","55.791666747017594","64.64","80.800000000000011","80.800000000000011","20.200000000000003","11.042979452054801","33.993749999999999","77.400000000000006","23.428124999999998","26.376923076923077","27.007594936708852","75.090490451879887","75.041012921355801","4.7437500000000004","69.468305540447872","10.715881944688791","45.3","17.123711340206178","20.64453125","0","0","0.72101702776940557","31.208333333333332","5.5481481481481572","72.54672081704426","6.8653846153846132","0","25.15"
"45","Sao Paulo","36.698250000000002","81.747","72.517499999999998","72.399082078676557","17.158695652173922","80.73629431861157","45.30401396160557","65.809987752958662","85.107353200858284","62.871910349953772","77.760905432784512","86.132305410835997","6.0457234212630029","72.5","1.487485933170382","1.9715617608409999","48.793650793650798","56.575438596491232","48.333333333333336","87","24.155100467056638","84.124313707945603","3.8398988449812412","3.7844118844118833","8.575657894736846","65.174999999999997","1.2328274496865703","37.24285714285714","24.934228187919462","77.096533001245334","73.747280334728032","7.0228877005347563","86.294620722710292","76.751269035532999","51.232160804020097","77.582579460979261","60.694857142857146","85.2","8.52","11.022194804078538","28.366666666666664","0","0.40518943202946872","18.103605736985333","80.351976288565069","37.231249999999996","54.228652644934471","0.73849566534486222","25.986850406690337","24.982087524641894","84.3","77.254359272727271","20.023809523809522","6.6394736842105351","32.027123287671245","27.74949374627754","84.1","0.54842521875316408","2.5039096267190586","22.453292181069958","18.876923076923077","9.6235294117646948","1.0584103512014782","1.2362720403022665","3.4287425149700694","54.533333333333324","0","36.863636363636367","72.990000000000009","32.34624277456647","68.6964705882353","50.209816753926724","9.6190476190476257","45.823077175336309","32.32","80.800000000000011","80.800000000000011","80.800000000000011","24.480821917808221","32.051250000000003","77.400000000000006","32.353124999999999","14.653846153846152","4.8227848101265813","73.217534029570729","73.876843280558205","23.71875","65.641740069482594","9.0093675459939959","45.3","32.69072164948453","4.71875","1.5729166666666738","0","6.910672236156195","74.900000000000006","6.4728395061728392","71.367625697013167","0","3.9666666666666677","25.02"
"46","Seoul","70.100250000000003","87.9","0","85.968533952861364","49.5695652173913","84.134321232625638","83.414485165794062","83.80507450883789","86.353516920929394","80.22959643409456","75.282663522659846","86.405609022227324","12.200399680255803","67.0625","0.66457307829117795","27.527238595041329","63.984126984126981","48.740350877192988","70.888888888888886","87","53.109691621561943","84.886574382151863","1.6711538461538555","2.8471509971509943","5.3359649122807085","65.174999999999997","6.7088749587594849","41.38095238095238","44.359731543624157","84.016954358375827","77.362343096234312","3.3266310160427879","86.305691694145764","75.435532994923861","17.366834170854268","83.838637309414509","71.405714285714282","85.2","2.13","18.393712526432797","28.366666666666664","42.55","18.620394971117875","5.7713577703923482","66.864154640617386","23.934374999999999","57.049292368679325","1.3077019194713428","72.827489567648627","13.757329909336992","83.785721307303319","74.658045739910321","16.019047619047619","4.4263157894736906","8.0643835616438455","78.189458010720656","0","1.2284792695053079","15.023457760314338","20.739300411522628","12.584615384615386","19.247058823529411","7.1064695009242147","1.4423173803526441","3.9185628742515015","54.533333333333324","0","39.075454545454555","40.550000000000004","28.127167630057798","33.39411764705882","31.173254799301912","1.9238095238095227","38.528820764522038","80.800000000000011","80.800000000000011","80.800000000000011","80.800000000000011","29.536643835616445","5.8275000000000006","77.400000000000006","13.387499999999999","14.653846153846152","26.043037974683536","75.414213806317903","75.461578518961588","50.283749999999998","73.260067543418501","14.675662912401474","30.2","1.5567010309278295","16.515625","8.9341666666666733","22.65","21.329398783679977","49.933333333333323","14.610123456790131","73.881483104880189","35.699999999999996","7.9333333333333353","19.5"
"47","Shanghai","60.870750000000001","87.9","66.238928571428573","86.936953138769709","43.468695652173913","81.506318682097429","74.384293193717269","80.681276857895568","86.070773605153065","79.821505353269927","69.995856752593753","85.269307863094639","10.176658673061553","65.25","15.175327207571446","0","49.714285714285715","83.336842105263159","59.288888888888891","87","17.367924517727864","84.33472977809592","6.247902707049052","6.6846153846153813","24.1388888888889","50.691666666666663","0.14335202903330549","37.24285714285714","60.016107382550338","86.148383402241592","82.423430962343105","3.3266310160427879","85.496316468097305","0","8.2492462311557784","84.34773884704903","60.04571428571429","42.6","8.52","37.527742481559116","0","14.183333333333325","13.037472709572562","14.75546264816686","41.043819001001999","13.296875","70.668767764001274","0.58288122838209289","72.409231131021627","6.05942238084282","76.893718471727794","70.700039075272727","12.01428571428572","10.328070175438603","24.423561643835626","34.160929124478855","84.1","0.72684063046708991","78.690406024885391","5.9989711934156373","18.876923076923077","9.6235294117646948","5.5944547134935245","5.8379513014273696","6.0411177644710641","54.533333333333324","0","32.440000000000005","40.550000000000004","2.8127167630057732","7.6329411764705846","46.282198952879597","1.9238095238095227","74.693257431148851","48.480000000000004","80.800000000000011","0","60.6","27.807020547945211","11.655000000000001","0","15.618749999999999","11.723076923076924","22.184810126582274","74.029559216691254","75.210079471144454","1.8975","65.387788978054971","3.2755607195941008","45.3","15.39404370103092","5.8984375","0","0","8.5050444012521353","74.900000000000006","11.0962962962963","73.311505047002044","23.342307692307692","11.900000000000002","23.36"
"48","Singapore","83.614874999999998","87.9","67.49464285714285","83.473688815343991","61.008695652173913","79.570338930705617","57.854450261780109","80.367736120085254","86.799967052303117","71.648843781131887","62.016198980370348","86.285168420342103","4.2190247801758627","68.616071428571431","0","0","76.873015873015873","82.319298245614036","59.288888888888891","87","22.789389620739236","84.627558809055117","0.73367729831145179","0.49515669515668925","2.2868421052631613","57.933333333333323","0.14335202903330549","37.24285714285714","86.4","65.109205479452044","0","0","86.122988757857243","60.085279187817264","1.3025125628140701","82.852701251076184","76.761142857142858","42.6","2.13","12.057904681906241","56.733333333333327","85.1","60.895278176882286","27.714577598893833","81.903290416300408","34.571874999999999","73.96294358333455","1.2184043731686045","70.420240297477648","9.3073133395800944","81.485233246693667","69.697132499999995","12.01428571428572","1.475438596491234","16.82","84.1","0","0.62244821061848965","0.114557956777998","4.2849794238683057","18.876923076923077","9.6235294117646948","0.90720887245841164","1.0302267002518886","2.9389221556886262","81.8","9.3576923076923038","47.185454545454547","0","71.7242774566474","28.623529411764711","53.925130890052365","1.9238095238095227","61.276748535811684","56.56","80.800000000000011","67.333333333333329","80.800000000000011","10.643835616438363","13.5975","0","8.9249999999999989","32.238461538461536","19.291139240506325","74.932364877236608","74.936095217901496","9.4875000000000007","72.438099405349675","12.587471610082146","0","32.69072164948453","3.5390625","5.6624999999999996","2.2650000000000001","2.3751722432912636","37.450000000000003","5.5481481481481572","73.599994259174665","1.3730769230769206","3.9666666666666677","14.64"
"49","Sydney","82.955624999999998","76.472999999999999","57.448928571428574","86.706596159873612","49.5695652173913","86.184512408971244","80.506457242582897","85.046578171282349","87.547596076734905","82.288004999953912","84.163852741033679","87.436058418550004","0.65812150279776194","76.125","0","0.40439839896498481","26.238095238095244","20.757894736842115","85.711111111111109","87","0","86.255039105924936","0.32607879924953553","2.723361823361822","16.579605263157898","65.174999999999997","13.303068294292302","66.209523809523802","50.738255033557046","82.366039513984717","57.479497907949792","0.55443850267379591","86.389099305834705","60.085279187817264","34.299497487437186","85.694514743573151","70.432000000000002","85.2","0","15.432865575606652","85.1","70.916666666666657","0.29697707311888011","0.40843631413314918","80.746481497510828","15.956249999999999","21.159841273216127","14.998180002471827","77.742389405522701","23.688938798405079","81.984044098146526","79.969355036855035","12.01428571428572","5.9017543859649129","6.5667123287671281","71.928290649195944","42.05","0.18251337050495109","0.14728880157171001","3.7707818930041133","18.876923076923077","0","5.1408502772643248","6.7994962216624648","13.225149700598811","81.8","71.742307692307705","47.922727272727279","56.77","29.533526011560692","39.118823529411763","66.769502617801052","80.800000000000011","75.239084555180554","48.480000000000004","80.800000000000011","67.333333333333329","40.400000000000006","18.493664383561647","25.252500000000001","77.400000000000006","13.387499999999999","61.54615384615385","0","76.197430218467446","76.2","37.001249999999999","75.413769483542922","17.475350366758825","45.3","18.404779218621108","41.2890625","0","0","4.5708212988900305","31.208333333333332","4.6234567901234644","74.450341057574988","21.969230769230773","0","14.53"
"50","Tehran","0.21975","87.9","74.401071428571427","85.717576661824054","72.44782608695651","87.699781975463665","72.394589877835955","79.113980321724426","83.297604450826725","87.7","81.552725927737214","80.641789258988908","8.7162270183853003","61.624999999999993","10.995090955403642","7.6045567808219188","59.38095238095238","51.894736842105267","38.666666666666671","87","35.057026417226062","86.999934542512122","2.0379924953095694","1.733048433048431","6.8605263157894836","57.933333333333323","4.0711976245463504","16.552380952380954","4.0590604026845547","86.049951076320937","78.085355648535568","2.1253475935828945","86.4","73.242639593908635","0","68.555649925872459","71.567999999999998","85.2","63.9","16.988320060059667","85.1","85.1","18.003906950882364","3.2673692722572154","84.836061665063909","23.934374999999999","47.65116188059234","3.3420497827531306","84.140861324072617","19.494611877531497","84.277030171948496","84.299951075892849","12.01428571428572","14.754385964912281","20.506575342465755","20.937343656938658","0","2.7469476043704946","0.10364767518009005","8.9127572016460839","18.876923076923077","28.870588235294107","4.3848428835489797","5.5632241813601988","8.8167664670658787","81.8","0","10.321818181818188","24.330000000000002","3.2815028901734036","8.5870588235294054","10.225959860383918","3.8476190476190455","67.840907546874831","48.480000000000004","0","67.333333333333329","60.6","0","2.9137500000000003","77.400000000000006","8.9249999999999989","38.1","15.432911392405058","69.622459947527375","73.919782835327339","14.231249999999999","74.783734160597888","7.4331673987210909","75.5","21.015463917525775","15.3359375","0","0","0.62295119225168483","0","9.2469135802469182","74.900000000000006","0","3.9666666666666677","26.4"
"51","Tel Aviv","85.592624999999998","64.167000000000002","72.203571428571422","85.521808173618624","38.130434782608695","85.02663459038952","74.384293193717269","86.380836365665147","86.952474649408686","83.994660462976626","81.354409958632445","85.945701141034334","1.0231366906474799","53.598214285714285","14.620649628182987","17.651276470588243","76.412698412698418","80.89473684210526","58.644444444444453","87","24.204572380330045","85.263208270456801","2.4455909943714853","0.24757834757835082","6.8605263157894836","65.174999999999997","3.5264599142197173","66.209523809523802","71.033557046979865","84.300738315560011","75.9163179916318","0.83165775401070008","86.359348765733813","73.242639593908635","1.7366834170854271","85.39836392694022","79.52","85.2","4.26","9.5683639710363604","85.1","70.916666666666657","3.049492125216418","15.480409186031423","72.342624118928256","10.637499999999999","71.337824566225748","2.6689772282104007","79.639738758962892","2.5282536739077361","83.909764337030168","82.245600670826818","12.01428571428572","5.1640350877193013","15.207123287671243","51.091125670041691","0","6.9360105884564687E-3","0.261846758349708","3.0851851851851779","44.046153846153842","19.247058823529411","1.5120147874306782","1.8544080604533997","4.4083832335329447","54.533333333333324","3.1192307692307639","41.287272727272736","72.990000000000009","44.065895953757227","18.128235294117641","52.474389179755669","13.466666666666672","71.528916351866044","48.480000000000004","80.800000000000011","80.800000000000011","80.800000000000011","64.395205479452059","6.7987500000000001","77.400000000000006","5.578125","11.723076923076924","1.9291139240506323","75.474113012473268","75.661325611476059","5.6924999999999999","73.799554892974399","5.4825203100351754","60.4","33.079896907216494","35.390625","2.8312499999999998","22.65","1.9511902591463957","74.900000000000006","2.7740740740740786","73.295310143510136","15.103846153846147","15.866666666666671","20.5"
"52","Tokyo","87.350624999999994","87.9","32.648571428571422","86.924188916989891","57.195652173913047","84.701780753653281","66.731588132635252","84.716289813354436","87.586461826013846","82.09021336143951","83.431183595208211","87.02386002680089","7.5571542765787445","68.875","0.17870947378515809","1.4402388168179667","17.952380952380949","0","64.444444444444443","87","18.365456414210982","84.143464001171452","6.1139774859287073","8.1700854700854659","4.5736842105263227","72.416666666666657","6.5941933355328182","45.519047619047619","83.500671140939588","83.083426162878212","71.252887029288701","0.36962566844920547","86.383521701799239","72.365482233502533","22.576884422110549","84.646589009390752","78.708571428571432","85.2","46.86","32.166031615821701","56.733333333333327","85.1","5.4011266048262776","13.070634995865756","67.986819989954768","42.55","53.166116569012679","2.8917610272543883","75.244947259513964","39.969997655300674","82.344553199736112","71.033588571428567","20.023809523809522","7.3771929824561466","0.6912328767123449","59.956938653960691","0","3.0617390531714967","10.479325474787167","56.390329218106992","37.753846153846148","14.435294117647054","1.6632162661737449","2.0604534005037771","2.4491017964071942","54.533333333333324","0","67.091818181818184","40.550000000000004","29.533526011560692","46.751764705882358","37.577748691099472","5.7714285714285687","62.51045730562015","56.56","80.800000000000011","67.333333333333329","60.6","52.820034246575347","10.68375","77.400000000000006","10.040625","29.307692307692307","15.432911392405058","76.163842359719553","75.764550582471756","14.231249999999999","72.894645390894667","9.5934598055141809","15.1","15.867318759020629","7.66796875","0","4.53","38.597621942869679","74.900000000000006","49.933333333333337","74.273958213701832","19.223076923076921","19.833333333333339","16.36"
"53","Toronto","82.296374999999998","87.9","59.960357142857134","85.520322994206921","38.130434782608695","85.847083609579528","67.037696335078522","84.252993783298294","87.474229529551891","79.666579831977131","84.351256796294464","87.43946720922672","3.4841726618705144","69.133928571428584","3.6088346730094174","4.6424193126100812","43.730158730158735","48.638596491228071","45.111111111111114","87","12.237472581297792","85.466755381236894","0.93747654784240386","3.4660968660968621","38.876315789473686","72.416666666666657","0.17202243483998139","41.38095238095238","47.259060402684561","85.533650719350177","74.28953974895397","1.5709090909090988","86.368484379285306","69.73401015228427","19.103517587939695","84.304018616773163","59.071999999999996","85.2","2.13","73.491824283634884","85.1","85.1","16.684889865298381","3.2164570682195355","55.351195969474517","71.803124999999994","5.7805415122566677","4.7028253287539483","78.60917514983602","36.208258752504548","81.22589406389028","74.317287195979901","12.01428571428572","28.77105263157895","20.276164383561653","65.667123287671231","0","1.3056319098550953","3.2512639161755046","16.625720164609053","18.876923076923077","28.870588235294107","3.4776340110905681","4.5329974811083105","9.3065868263473099","54.533333333333324","81.100000000000009","78.88818181818182","81.100000000000009","28.595953757225431","68.6964705882353","68.715619546247808","13.466666666666672","66.576390164107195","56.56","80.800000000000011","80.800000000000011","80.800000000000011","35.257705479452056","32.051250000000003","77.400000000000006","14.503124999999999","20.515384615384612","6.751898734177213","75.986066534161907","76.098232594091371","47.4375","74.709772885221085","27.740064098102952","45.3","21.015463917525775","6.48828125","2.327916666666674","1.8875","10.259089696590577","24.966666666666661","18.493827160493836","74.203873217153415","9.6115384615384549","23.800000000000004","20.85"
"54","Vancouver","82.296374999999998","87.9","59.960357142857134","86.271871749580598","41.943478260869576","85.803269832676378","57.0891797556719","86.095934858212829","87.386111708329409","80.946773482417839","83.670307276385017","86.96608938074607","0.62589928057553879","69.133928571428584","29.320488581645129","87","68.587301587301582","78.147368421052633","68.311111111111117","87","15.811997090283047","85.909692715546228","0.36683864915572589","1.9806267806267819","9.1473684210526329","72.416666666666657","0.17202243483998139","41.38095238095238","25.804026845637583","84.320761726440423","82.423430962343105","0.46203208556149455","86.32023758355848","79.821319796954313","0.43417085427135677","84.824085124635189","66.212571428571437","85.2","10.65","19.461113191446877","85.1","85.1","2.7877669791483473","38.703482492036635","68.31605307184131","77.121875000000003","31.073389479831256","16.552514917701213","77.502824100636261","16.004913368743683","80.661759511455287","71.821608994974866","12.01428571428572","6.6394736842105351","20.276164383561653","65.667123287671231","84.1","1.209093890976443","0.99829076620825807","3.4279835390946514","18.876923076923077","28.870588235294107","0.75600739371533332","0.82418136020151089","2.4491017964071942","81.8","12.476923076923079","56.77","81.100000000000009","32.815028901734102","53.430588235294117","68.715619546247808","5.7714285714285687","69.824033076547892","64.64","80.800000000000011","74.066666666666677","60.6","5.9871575342465819","2.9137500000000003","77.400000000000006","4.4624999999999995","11.723076923076924","2.8936708860759488","75.979463945623493","76.106045805494318","4.7437500000000004","74.964851650403205","34.310779215813163","45.3","28.798969072164944","2.94921875","1.32125","0","13.779070631327539","24.966666666666661","4.6234567901234644","74.200459874273804","5.4923076923076932","15.866666666666671","22.01"
"55","Warsaw","69.660750000000007","64.167000000000002","38.613214285714278","85.367521389329966","0","83.566117574280867","80.843176265270515","85.869810730490414","85.664141949751041","81.840326037960139","81.398669359243328","85.930236176530542","9.4116706634692271","87","18.128651899438882","19.338753335137863","57.539682539682538","53.828070175438597","75.400000000000006","0","9.5866621533922896","83.672725347590656","9.537804878048787","0.49515669515668925","21.343859649122809","65.174999999999997","9.1458594523259489","43.45","31.602684563758384","83.086405603048718","75.9163179916318","2.4025668449197863","86.362496716268936","75.435532994923861","3.4733668341708541","81.928601365800844","59.88342857142856","85.2","19.169999999999998","10.128647664072995","56.733333333333327","85.1","18.501940352700377","27.770119312160681","85.1","13.296875","15.241142711565951","84.3","79.215866328797034","42.885343483324831","82.821022518289183","0","12.01428571428572","9.5903508771929911","13.594246575342474","57.502561048242995","84.1","5.3564023326321148","2.1275049115913522","33.080041152263369","18.876923076923077","0","4.2336414048059128","5.5632241813601988","10.286227544910185","54.533333333333324","0","45.710909090909098","40.550000000000004","32.815028901734102","28.623529411764711","54.102050610820228","21.161904761904761","70.21366693464779","40.400000000000006","80.800000000000011","80.800000000000011","80.800000000000011","11.841267123287677","33.022500000000001","77.400000000000006","8.9249999999999989","73.269230769230774","7.7164556962025292","74.821687276488234","75.222748872004715","28.462499999999999","70.258958018657424","30.762393680791199","45.3","41.174742268041236","7.078125","13.02375","0","1.8435120540437606","74.900000000000006","24.966666666666672","73.100232932633475","1.3730769230769206","3.9666666666666677","16.57"
"56","Washington","73.945875000000001","87.9","52.74","70.502004200752111","65.775000000000006","85.051990708160432","64.099057591623037","79.34682092056741","87.33005861097088","73.368271044748482","84.065004789310578","87.112624463521797","4.3581135091926502","70.946428571428569","44.759350152452676","11.368140065084754","59.38095238095238","78.961403508771923","34.799999999999997","87","10.849691150806503","85.624731567644957","2.0787523452157597","0.99031339031339094","17.532456140350881","50.691666666666663","5.562058726492892","49.657142857142858","34.212080536912751","84.534993773349925","76.097071129707118","2.4949732620320879","86.376555580303474","71.049746192893394","19.103517587939695","83.58188719825273","62.317714285714281","85.2","4.26","21.822565989140728","56.733333333333327","85.1","3.4590759012655297","7.3115225082069459","82.088291783156791","53.1875","45.272816670817384","28.178265503611353","63.248731493247419","68.556636575088916","79.972731823536662","66.196617575757571","12.01428571428572","5.9017543859649129","21.428219178082191","72.629541393686722","0","2.4147243900788835","1.7183693516699463","4.1135802469135747","18.876923076923077","0","10.60570372326379","13.564651553316537","17.511077844311384","0","6.2384615384615394","55.295454545454554","64.88000000000001","0","65.834117647058818","68.680235602094243","7.695238095238091","66.302346074400106","64.64","80.800000000000011","80.800000000000011","60.6","25.412157534246582","5.8275000000000006","77.400000000000006","2.2312499999999997","17.584615384615386","1.9291139240506323","76.142870649724955","75.707123192731942","11.385","74.352208347960087","75.044344114727323","45.3","21.793814432989699","5.4694602272727275","2.0133333333333367","37.75","39.147654344003016","31.208333333333332","58.255555555555553","74.146675303185106","12.357692307692306","3.9666666666666677","20.239999999999998"
"57",NA,"Age standardized road deaths","Food safety","Age standardized suicides","Homicides","Consumption tax rate","Rental housing","GINI Coefficient","Cost of one prepaid cellular minute","Food - 12 eggs","Monthly transit pass","Price per square meter to buy an apartment","Tube of toothpaste","KMs of dedicated public transportation","HRs/week dedicated public transit","Public bike rentals","KMs of bike paths","Commuter time by transit","Commuter time by foot","Commuter time to airport","Real time transit app","Density","Standing rate for a taxi","Number of public health clinics","Number of public sexual health clinics","Number of homeless shelters","Urban smoking scale","Mental health outpatient facilities","Doctor density","Number of cities connected through direct flights","Getaway city bus cost","Getaway city bus time","Getaway city bus frequency","Getaway city plane cost","Getaway city plane time","Getaway city plane frequency","Hostel Stay","Youth unemployment rate","Employment initiatives and programs scale","Youth Employment Centres","Number of new jobs created in 2013","Municipal water scale","Smart cities initiatives scale","Quantity of annual recycled materials","Quantity of annual waste","Carbon emissions","Recycled materials","Total registered vehicles","Post-secondary institutions","Average cost of tuition","Full-time undergrad enrolment","Student housing","Student debt","Age at which you can register a business","Number of entrepreneurship Incubators","Total early stage entrepreneurial activity","Ease of doing business rank","Employment initiatives and programs scale","Total green space/public space","Number of municipally maintained sports facilities/fields","Number of public libraries","Business banking availability","Personal Banking availability","Number of ""Chartered"" banks in your city","Online banking","Mobile banking","Financial literacy","Languages to vote in","Diversity of food","Openness to LGBTQ","Openness to immigrants","Diversity of religion","Global gender gap index","Cellular competitiveness level","Average cost of baseline package with data","Free WIFI scale","Mobile phone infrastructure","Municipal government open urban data scale","Gamers + Developers scale","Number of nightclubs","Music festivals","Grafitti and street art","Number of design schools","Number of professional sports teams","Number of pro sports facilities","1 pair of sport shoes (Nike, Adidas, or similar)","1 month of gym membership in business district","FIlm festivals","Cost of a movie ticket","Number of cinema seats","Voting age","Average age of city councillors (elected officials) in your city","Volunteer opportunities","Political influence - Youth advisory board","Volunteerism in high school scale","Number of restaurants in your city","Last call index","Number of food festivals","Food - fast food","Young designer showcase scale","Number of fashion incubators",NA
"58","Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","Asia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","Europe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","Latin America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","USA/Can",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
